time,h_sigma,cycle,spot,dh_fit_dx,delta_time,rms_misfit,segment_id,dh_fit_dy,w_surface_window_final,n_fit_photons,rgt,pflags,h_mean,distance,gt,geometry,lon,lat,x,y,snow_depth,geometry_2
45:32.7,0.074595899,11,1,0.15263335,104039132.7,0.311252044,246664,0,3.939906209,27,387,0,1243.285079,4946497.567,60,POINT (-122.09570418717209 44.436336330142936),-122.0957042,44.43633633,571967.7307,4920735.249,-2.93855385,
45:32.7,0.06920157,11,1,-0.016755228,104039132.7,0.350024746,246665,0,3,67,387,0,1244.688809,4946512.608,60,POINT (-122.0957217087566 44.43647111250962),-122.0957217,44.43647111,571966.1708,4920750.204,-0.08316331,
45:32.7,0.037628863,11,1,-0.040800225,104039132.7,0.308623055,246665,0,3,84,387,0,1244.311017,4946527.649,60,POINT (-122.09573959317528 44.43660586790455),-122.0957396,44.43660587,571964.5821,4920765.157,-0.04567218,
45:32.7,0.100093838,11,1,-0.15088543,104039132.7,0.55322343,246666,0,4.758809598,35,387,0,1242.633273,4946542.649,60,POINT (-122.09575773473931 44.43674023970175),-122.0957577,44.43674024,571962.9734,4920780.066,-0.418363103,
45:32.7,0.181006982,11,1,-0.177057207,104039132.7,0.55686364,246667,0,4.67519786,15,387,0,1240.251783,4946557.69,60,POINT (-122.09577611013658 44.436874961006154),-122.0957761,44.43687496,571961.3456,4920795.015,0.860791942,
45:32.3,0.124880047,11,2,0.192080394,104039132.3,0.345600788,246668,0,4.936083488,11,387,0,1258.103758,4946572.73,50,POINT (-122.0968996127906 44.436933162345774),-122.0968996,44.43693316,571871.8618,4920800.492,-0.80151527,
45:32.7,0.071690242,11,1,0.199031945,104039132.7,0.268308123,246674,0,5.112029363,21,387,0,1265.599134,4946692.975,60,POINT (-122.09594116450002 44.43808674985004),-122.0959412,44.43808675,571946.7229,4920929.471,-1.11326873,
45:32.7,0.076670187,11,1,0.224885665,104039132.7,0.322120173,246674,0,5.767103676,23,387,0,1268.867412,4946708.016,60,POINT (-122.09595925288569 44.43822149064671),-122.0959593,44.43822149,571945.118,4920944.422,-1.342304615,
45:32.7,0.102166693,11,1,0.20967497,104039132.7,0.372731687,246675,0,5.381575264,14,387,0,1272.316887,4946723.016,60,POINT (-122.09597717925939 44.43835587797064),-122.0959772,44.43835588,571943.5265,4920959.333,-1.149788304,
45:32.7,0.183034715,11,1,0.372294704,104039132.7,0.785030114,246686,0,9.513193583,22,387,0,1337.071125,4946948.506,60,POINT (-122.09623300339719 44.44037697782359),-122.096233,44.44037698,571920.688,4921183.605,-1.956462484,
45:32.7,0.142363458,11,1,0.393234125,104039132.7,0.434135221,246694,0,10.04610294,13,387,0,1392.454394,4947098.792,60,POINT (-122.09640726899853 44.44172375126863),-122.0964073,44.44172375,571905.1682,4921333.047,-2.092847353,
45:32.8,0.157110616,11,1,0.236848288,104039132.8,0.632697875,246701,0,6.070516686,19,387,0,1447.129374,4947249.118,60,POINT (-122.09658267926966 44.44307081456047),-122.0965827,44.44307081,571889.5575,4921482.521,-3.341572854,
45:32.8,0.199637314,11,1,0.528722959,104039132.8,0.616502868,246706,0,13.49629919,10,387,0,1500.925264,4947339.282,60,POINT (-122.09668269111059 44.44387911813184),-122.0966827,44.44387912,571880.6078,4921572.216,-0.360746373,
45:32.8,0.172559735,11,1,0.327152978,104039132.8,0.535983757,246707,0,8.36478806,10,387,0,1506.831314,4947354.323,60,POINT (-122.09669938708403 44.44401395580969),-122.0966994,44.44401396,571879.1138,4921587.179,-2.54930132,
45:32.8,0.135569083,11,1,0.179712231,104039132.8,0.455502739,246707,0,4.623290592,14,387,0,1511.172184,4947369.363,60,POINT (-122.0967163165834 44.44414878128661),-122.0967163,44.44414878,571877.6013,4921602.14,-1.630306163,
45:32.8,0.079845563,11,1,0.010484788,104039132.8,0.400237888,246708,0,3.088476295,31,387,0,1512.859972,4947384.363,60,POINT (-122.0967336191599 44.44428320939165),-122.0967336,44.44428321,571876.0597,4921617.057,-0.274915438,
45:32.8,0.086999653,11,1,-0.029848976,104039132.8,0.286563696,246709,0,3,25,387,0,1512.770742,4947399.404,60,POINT (-122.09675127933022 44.44441798275075),-122.0967513,44.44441798,571874.4891,4921632.012,-0.805674221,
45:32.8,0.125786525,11,1,-0.0466758,104039132.8,0.415950494,246710,0,3.313780509,11,387,0,1512.445637,4947429.486,60,POINT (-122.09678708798236 44.44468749203192),-122.0967871,44.44468749,571871.3092,4921661.916,-1.98002202,
45:32.8,0.066046229,11,1,-0.004404165,104039132.8,0.228505338,246711,0,3,12,387,0,1511.84226,4947444.486,60,POINT (-122.09680519891039 44.44482186325373),-122.0968052,44.44482186,571869.7033,4921676.826,-1.688135193,
45:32.8,0.074637093,11,1,0.007283061,104039132.8,0.278453248,246712,0,3.005708021,14,387,0,1511.935148,4947459.527,60,POINT (-122.09682380865229 44.44495656842308),-122.0968238,44.44495657,571868.0573,4921691.772,-1.225862441,
45:32.8,0.059306803,11,1,0.002540626,104039132.8,0.218425058,246713,0,3,14,387,0,1512.049913,4947474.568,60,POINT (-122.09684263922664 44.44509126023283),-122.0968426,44.44509126,571866.3938,4921706.717,0.574571615,
45:32.8,0.281906814,11,1,-0.371010366,104039132.8,1.071444847,246714,0,9.48051093,19,387,0,1509.967645,4947504.608,60,POINT (-122.09688060724629 44.445360249254946),-122.0968806,44.44536025,571863.0428,4921736.562,1.275627913,
45:32.8,0.098693587,11,1,-0.128087673,104039132.8,0.490878126,246715,0,3.322998854,25,387,0,1508.034646,4947519.649,60,POINT (-122.096899597818 44.445494931174096),-122.0968996,44.44549493,571861.3665,4921751.505,0.160133855,
45:32.8,0.066126942,11,1,-0.115017492,104039132.8,0.326970964,246716,0,3,25,387,0,1506.048276,4947534.69,60,POINT (-122.0969185217352 44.44562961695699),-122.0969185,44.44562962,571859.6956,4921766.449,0.028500342,
45:32.8,0.044571903,11,1,-0.052388504,104039132.8,0.221325798,246716,0,3,25,387,0,1504.804401,4947549.731,60,POINT (-122.09693714636563 44.44576432329949),-122.0969371,44.44576432,571858.0484,4921781.395,-0.585125311,
45:32.8,0.047577236,11,1,0.006564682,104039132.8,0.273606777,246717,0,3,34,387,0,1504.611902,4947564.731,60,POINT (-122.09695538026037 44.445898686339845),-122.0969554,44.44589869,571856.4328,4921796.304,1.06441637,
45:32.8,0.065664179,11,1,0.008447275,104039132.8,0.359697241,246718,0,3,31,387,0,1504.672604,4947579.772,60,POINT (-122.09697352480985 44.44603342316828),-122.0969735,44.44603342,571854.8238,4921811.254,0.345089265,
45:32.8,0.296508497,11,1,-0.067173939,104039132.8,1.001219466,246723,0,7.674281962,12,387,0,1501.500653,4947684.976,60,POINT (-122.09709245551257 44.44697641528177),-122.0970925,44.44697642,571844.2044,4921915.894,-2.087725529,
45:32.8,0.096290252,11,1,0.111382272,104039132.8,0.403613323,246724,0,3,18,387,0,1501.622228,4947700.017,60,POINT (-122.09710931138129 44.447111240820774),-122.0971093,44.44711124,571842.6979,4921930.856,-2.621912753,
45:32.8,0.047606192,11,1,0.001228294,104039132.8,0.190367095,246725,0,3,16,387,0,1502.551114,4947715.057,60,POINT (-122.09712620114108 44.44724606514309),-122.0971262,44.44724607,571841.1887,4921945.817,-2.188144144,
45:32.8,0.105155534,11,1,0.01670369,104039132.8,0.249443543,246726,0,3.101177623,10,387,0,1502.76487,4947745.098,60,POINT (-122.09716106107325 44.44751527563138),-122.0971611,44.44751528,571838.085,4921975.689,-2.328635882,
45:32.8,0.087459088,11,1,0.12404983,104039132.8,0.344669463,246727,0,3.221848416,16,387,0,1503.478683,4947760.139,60,POINT (-122.09717902426839 44.44765002448477),-122.097179,44.44765002,571836.4905,4921990.641,-1.483719286,
45:32.8,0.156865638,11,1,0.086520963,104039132.8,0.421211333,246728,0,3.677833676,11,387,0,1505.040346,4947775.18,60,POINT (-122.09719707554065 44.44778476899713),-122.0971971,44.44778477,571834.889,4922005.592,-1.013365332,
45:32.8,0.084079844,11,1,-0.024441586,104039132.8,0.282728348,246728,0,3,13,387,0,1505.004481,4947790.221,60,POINT (-122.09721545573713 44.44791949301534),-122.0972155,44.44791949,571833.2614,4922020.54,-1.040441213,
45:32.8,0.065142519,11,1,-0.019446487,104039132.8,0.281936044,246729,0,3,19,387,0,1504.64137,4947805.221,60,POINT (-122.09723390221241 44.44805384144105),-122.0972339,44.44805384,571831.6289,4922035.447,-1.074450329,
45:32.8,0.048588883,11,1,0.015551786,104039132.8,0.203803718,246730,0,3,18,387,0,1504.642392,4947820.261,60,POINT (-122.0972524229795 44.448188553190036),-122.0972524,44.44818855,571829.9902,4922050.394,-1.827700583,
45:32.9,0.194344266,11,1,0.052013654,104039132.9,0.565579094,246735,0,6.173946547,14,387,0,1506.681295,4947925.466,60,POINT (-122.0973801514214 44.4491309355173),-122.0973802,44.44913094,571818.6722,4922154.959,-1.212015447,
45:32.9,0.105135733,11,1,0.022504251,104039132.9,0.33085259,246737,0,3.21860955,12,387,0,1507.152408,4947955.547,60,POINT (-122.0974161455945 44.449400430526396),-122.0974161,44.44940043,571815.478,4922184.862,-2.173275498,
45:32.9,0.124747798,11,1,-0.03230193,104039132.9,0.417213233,246740,0,3,12,387,0,1511.159082,4948030.71,60,POINT (-122.0975067795695 44.45007376016967),-122.0975068,44.45007376,571807.4415,4922259.574,-0.613379295,
45:32.9,0.104369869,11,1,-0.067695357,104039132.9,0.438767732,246741,0,3,22,387,0,1510.334892,4948045.71,60,POINT (-122.09752549869908 44.45020809040585),-122.0975255,44.45020809,571805.7875,4922274.478,-0.318550692,
45:32.9,0.066599986,11,1,-0.043204713,104039132.9,0.402096376,246742,0,3,37,387,0,1509.396932,4948060.751,60,POINT (-122.09754426759311 44.450342784391694),-122.0975443,44.45034278,571804.1291,4922289.423,-1.151285825,
45:32.9,0.104991058,11,1,-0.127450145,104039132.9,0.399716882,246743,0,3.307020935,26,387,0,1508.016871,4948075.792,60,POINT (-122.09756303374152 44.45047747829379),-122.097563,44.45047748,571802.4709,4922304.368,-1.040135835,
45:32.9,0.153492291,11,1,0.096710384,104039132.9,0.530900442,246743,0,4.172191765,12,387,0,1507.811275,4948090.833,60,POINT (-122.09758158199794 44.450612193495516),-122.0975816,44.45061219,571800.83,4922319.316,-0.249881784,
45:32.9,0.193056957,11,1,0.150685855,104039132.9,0.645957809,246749,0,5.802523873,12,387,0,1506.715795,4948211.078,60,POINT (-122.0977231155698 44.451689611211904),-122.0977231,44.45168961,571788.249,4922438.868,-2.085841063,
45:32.9,0.18980118,11,1,0.215818505,104039132.9,0.639480424,246754,0,5.537249142,13,387,0,1520.496116,4948301.241,60,POINT (-122.0978249048356 44.45249779272214),-122.0978249,44.45249779,571779.1603,4922528.549,-1.48496276,
45:32.9,0.08529755,11,1,0.005329282,104039132.9,0.276479915,246755,0,3,13,387,0,1522.780895,4948316.282,60,POINT (-122.09784256492695 44.45263256604698),-122.0978426,44.45263257,571777.5901,4922543.503,-0.573963574,
45:32.9,0.147170782,11,1,-0.189287269,104039132.9,0.479411881,246760,0,4.865415616,11,387,0,1515.467524,4948421.486,60,POINT (-122.09797051558816 44.45357493053214),-122.0979705,44.45357493,571766.2559,4922648.066,2.000361173,
45:32.9,0.323007347,11,1,-0.482862223,104039132.9,1.329156147,246761,0,12.3281656,17,387,0,1510.036071,4948436.527,60,POINT (-122.09798892884838 44.45370965089776),-122.0979889,44.45370965,571764.6259,4922663.014,0.165343309,
45:32.9,0.756232481,11,1,-0.435012173,104039132.9,1.633629678,246761,0,17.17314493,10,387,0,1503.307418,4948451.568,60,POINT (-122.09800708633189 44.453844386658645),-122.0980071,44.45384439,571763.0163,4922677.964,-3.0177774,
45:32.9,0.170166497,11,1,-0.166312928,104039133,0.395584962,246766,0,4.284849399,14,387,0,1482.628851,4948541.731,60,POINT (-122.09811045179606 44.45465245741771),-122.0981105,44.45465246,571753.8029,4922767.632,-1.607598723,
45:33.0,0.063010943,11,1,-0.253011879,104039133,0.30703453,246767,0,6.480724258,24,387,0,1479.616914,4948556.772,60,POINT (-122.09812801439055 44.45478723953005),-122.098128,44.45478724,571752.2405,4922782.588,-0.585356194,
45:32.6,0.134018013,11,2,-0.208504131,104039132.6,0.487470581,246767,0,5.351913376,14,387,0,1430.073759,4948556.772,50,POINT (-122.09924916259764 44.45470964107539),-122.0992492,44.45470964,571663.1376,4922772.985,-0.869478718,
45:33.0,0.068775966,11,1,-0.268595463,104039133,0.369525252,246767,0,6.876434523,38,387,0,1475.6829,4948571.812,60,POINT (-122.098145833362 44.45492200100326),-122.0981458,44.454922,571750.6578,4922797.541,-0.641441223,
45:33.0,0.050770404,11,1,-0.300969429,104039133,0.340477747,246768,0,7.699049277,45,387,0,1471.487845,4948586.812,60,POINT (-122.09816401384971 44.45505636901662),-122.098164,44.45505637,571749.0469,4922812.45,0.486990661,
45:33.0,0.058212438,11,1,-0.326790854,104039133,0.411577356,246769,0,8.355578652,62,387,0,1466.64205,4948601.853,60,POINT (-122.09818288519958 44.45519105643904),-122.0981829,44.45519106,571747.3806,4922827.394,1.041464462,
45:33.0,0.058332423,11,1,-0.293202211,104039133,0.42538163,246770,0,7.501627589,65,387,0,1461.933976,4948616.894,60,POINT (-122.09820201102022 44.45532572679467),-122.098202,44.45532573,571745.694,4922842.336,0.308365235,
45:33.0,0.056656835,11,1,-0.384105145,104039133,0.343484508,246770,0,9.813755939,38,387,0,1456.702626,4948631.935,60,POINT (-122.09822137662525 44.45546038092797),-122.0982214,44.45546038,571743.9884,4922857.276,0.118275758,
45:32.6,0.262538094,11,2,-0.320572099,104039132.6,0.9179329,246770,0,8.197433955,13,387,0,1410.567563,4948631.935,50,POINT (-122.09934129099483 44.455382867471606),-122.0993413,44.45538287,571654.9846,4922847.685,-0.950747705,
45:33.0,0.092102475,11,1,-0.450220938,104039133,0.419865145,246771,0,11.49691181,24,387,0,1450.471987,4948646.935,60,POINT (-122.09824089540709 44.4555946556219),-122.0982409,44.45559466,571742.2711,4922872.174,0.253725413,
45:32.6,0.345047206,11,2,-0.345442635,104039132.6,0.96545138,246771,0,8.829991937,10,387,0,1405.890953,4948646.935,50,POINT (-122.09935958682026 44.45551722843863),-122.0993596,44.45551723,571653.3647,4922862.593,-2.236000499,
45:33.0,0.164313146,11,1,-0.485444213,104039133,0.686163348,246772,0,12.39392572,18,387,0,1443.312647,4948661.976,60,POINT (-122.09826065832831 44.455729281676284),-122.0982607,44.45572928,571740.534,4922887.11,-0.827001703,
45:33.0,0.133834488,11,1,-0.692127143,104039133,0.637831781,246773,0,17.65983507,23,387,0,1434.728734,4948677.016,60,POINT (-122.09828060549754 44.45586389434246),-122.0982806,44.45586389,571738.7822,4922902.045,0.976536534,
45:33.0,0.174419823,11,1,-0.759544445,104039133,0.656403387,246773,0,19.37803651,17,387,0,1423.796064,4948692.057,60,POINT (-122.09830080965023 44.45599849042822),-122.0983008,44.45599849,571737.01,4922916.978,1.180829402,
45:32.6,0.338277569,11,2,-0.314332037,104039132.6,0.882812955,246773,0,8.038764611,12,387,0,1391.656698,4948692.057,50,POINT (-122.09941432580702 44.455921419252405),-122.0994143,44.45592142,571648.5155,4922907.441,-0.443033051,
45:33.0,0.149553513,11,1,-0.662777358,104039133,0.620596351,246774,0,16.91188433,19,387,0,1413.206673,4948707.057,60,POINT (-122.09832086533605 44.45613272869971),-122.0983209,44.45613273,571735.2501,4922931.871,1.470832992,
45:33.0,0.102639899,11,1,-0.667975017,104039133,0.53313852,246775,0,17.0443386,27,387,0,1403.147133,4948722.098,60,POINT (-122.09834082078095 44.45626734208356),-122.0983408,44.45626734,571733.4977,4922946.806,1.861000038,
45:33.0,0.085233064,11,1,-0.608733531,104039133,0.455330459,246776,0,15.53474809,29,387,0,1393.40831,4948737.139,60,POINT (-122.09836049766379 44.45640197417674),-122.0983605,44.45640197,571731.7674,4922961.743,1.234237754,
45:33.0,0.089946745,11,1,-0.555505349,104039133,0.53158797,246776,0,14.17858237,35,387,0,1384.804568,4948752.18,60,POINT (-122.09837973718237 44.456536637346304),-122.0983797,44.45653664,571730.0719,4922976.685,2.380861935,
45:32.6,0.236750525,11,2,-0.360013952,104039132.6,0.628675763,246776,0,9.200704216,15,387,0,1369.81731,4948752.18,50,POINT (-122.09948701001392 44.45645999918817),-122.099487,44.45646,571642.0743,4922967.202,-0.248730099,
45:33.0,0.080586006,11,1,-0.524883847,104039133,0.535675596,246777,0,13.39850314,45,387,0,1376.757536,4948767.18,60,POINT (-122.09839876288204 44.456670947042795),-122.0983988,44.45667095,571728.3938,4922991.587,2.464078941,
45:32.6,0.117399251,11,2,-0.323362754,104039132.6,0.586185074,246777,0,8.268399036,25,387,0,1364.933055,4948767.18,50,POINT (-122.09950500317777 44.45659437898612),-122.099505,44.45659438,571640.4785,4922982.112,1.039988301,
45:33.0,0.04275172,11,1,-0.390837261,104039133,0.344416781,246778,0,9.985096967,67,387,0,1369.827911,4948782.22,60,POINT (-122.09841762515711 44.45680563443237),-122.0984176,44.45680563,571726.7283,4923006.531,1.788970256,
45:32.6,0.11002318,11,2,-0.337785101,104039132.6,0.561009954,246778,0,8.635204351,26,387,0,1360.222869,4948782.22,50,POINT (-122.09952304783478 44.45672912222649),-122.099523,44.45672912,571638.8782,4922997.063,1.455168527,
45:32.6,0.128520045,11,2,-0.268555828,104039132.6,0.691784732,246779,0,6.875427822,29,387,0,1355.91354,4948797.261,50,POINT (-122.09954110448699 44.456863865349696),-122.0995411,44.45686387,571637.2769,4923012.014,1.514491863,
45:33.0,0.045604239,11,1,-0.352594657,104039133,0.434334893,246779,0,9.011939399,91,387,0,1364.407916,4948797.261,60,POINT (-122.09843624828292 44.45694033850309),-122.0984362,44.45694034,571725.0818,4923021.477,1.456866501,
45:33.0,0.054566821,11,1,-0.337572787,104039133,0.541325311,246779,0,8.629803937,99,387,0,1359.315394,4948812.302,60,POINT (-122.09845479830426 44.457075049518714),-122.0984548,44.45707505,571723.4411,4923036.424,2.144861743,
45:32.6,0.144649663,11,2,0.076082271,104039132.6,0.777428333,246779,0,5.599241971,30,387,0,1353.667671,4948812.302,50,POINT (-122.09955895829192 44.45699862581972),-122.099559,44.45699863,571635.6917,4923026.968,1.349799837,
45:33.0,0.033376354,11,1,-0.231045266,104039133,0.338452871,246780,0,5.923311252,106,387,0,1354.803908,4948827.302,60,POINT (-122.09847321958573 44.45720940063018),-122.0984732,44.4572094,571721.8111,4923051.331,1.76850765,
45:33.0,0.035338621,11,1,-0.263174325,104039133,0.382196097,246781,0,6.738754523,117,387,0,1351.052472,4948842.343,60,POINT (-122.09849161149344 44.45734412146263),-122.0984916,44.45734412,571720.183,4923066.279,2.128888003,
45:33.0,0.035289393,11,1,-0.243466788,104039133,0.376917808,246782,0,6.238452934,115,387,0,1347.30222,4948857.384,60,POINT (-122.09851001789819 44.457478840842185),-122.09851,44.45747884,571718.5538,4923081.228,1.919529474,
45:33.0,0.028495857,11,1,-0.226116571,104039133,0.2799608,246782,0,5.798315745,99,387,0,1343.7982,4948872.425,60,POINT (-122.09852848540095 44.457613557745816),-122.0985285,44.45761356,571716.9196,4923096.175,1.584820604,
45:33.0,0.070205702,11,1,-0.191412741,104039133,0.359397796,246783,0,4.91918997,51,387,0,1340.637463,4948887.425,60,POINT (-122.09854699638203 44.45774790156882),-122.098547,44.4577479,571715.2825,4923111.082,1.077893086,
45:32.7,0.183206815,11,2,-0.189089034,104039132.7,0.675790405,246783,0,8.284880496,14,387,0,1356.825959,4948887.425,50,POINT (-122.099647695857 44.45767171863229),-122.0996477,44.45767172,571627.8092,4923101.655,0.411408675,
45:33.0,0.056566151,11,1,-0.149706392,104039133,0.31460227,246784,0,3.866190816,35,387,0,1338.256046,4948902.465,60,POINT (-122.09856556196661 44.457882610814785),-122.0985656,44.45788261,571713.6407,4923126.028,0.862857637,
45:32.7,0.13221325,11,2,-0.21503344,104039132.7,0.502381503,246784,0,5.517352897,15,387,0,1353.425685,4948902.465,50,POINT (-122.09966633414959 44.45780642361657),-122.0996663,44.45780642,571626.1617,4923116.601,0.765406926,
45:32.7,0.106551042,11,2,-0.232965111,104039132.7,0.461175686,246785,0,5.972007798,25,387,0,1350.050138,4948917.506,50,POINT (-122.09968499073453 44.45794112560233),-122.099685,44.45794113,571624.5128,4923131.547,2.342374303,
45:33.0,0.035709288,11,1,-0.055153956,104039133,0.310649664,246785,0,3,134,387,0,1336.37486,4948917.506,60,POINT (-122.09858410089014 44.45801732260023),-122.0985841,44.45801732,571712.0009,4923140.976,0.154767128,
45:32.7,0.098509643,11,2,-0.149236258,104039132.7,0.565789244,246785,0,3.854353803,33,387,0,1347.198181,4948932.547,50,POINT (-122.09970358851275 44.45807583294977),-122.0997036,44.45807583,571622.8686,4923146.494,1.759704697,
45:33.0,0.016635328,11,1,-0.043499035,104039133,0.25232385,246785,0,3,232,387,0,1335.551687,4948932.547,60,POINT (-122.0986025766321 44.45815203759794),-122.0986026,44.45815204,571710.3662,4923155.923,0.986745902,
45:32.7,0.042890442,11,2,-0.058662373,104039132.7,0.208165286,246786,0,3,25,387,0,1345.71085,4948947.547,50,POINT (-122.09972194762467 44.458210188878546),-122.0997219,44.45821019,571621.2437,4923161.402,1.161777518,
45:33.0,0.015578626,11,1,-0.003696854,104039133,0.239102127,246786,0,3,236,387,0,1335.159734,4948947.547,60,POINT (-122.09862098865942 44.4582863896896),-122.098621,44.45828639,571708.737,4923170.83,0.77057424,
45:33.0,0.014149981,11,1,0.01645096,104039133,0.217735032,246787,0,3,238,387,0,1335.271346,4948962.588,60,POINT (-122.09863941769524 44.45842110733556),-122.0986394,44.45842111,571707.1059,4923185.778,0.790877229,
45:32.7,0.053184162,11,2,-0.02432596,104039132.7,0.172359323,246787,0,3,12,387,0,1345.045062,4948962.588,50,POINT (-122.09974021314257 44.45834491875408),-122.0997402,44.45834492,571619.6259,4923176.351,0.454973934,
45:33.0,0.013993974,11,1,0.027294454,104039133,0.208439762,246788,0,3,226,387,0,1335.593985,4948977.629,60,POINT (-122.09865783750068 44.45855582636995),-122.0986578,44.45855583,571705.4757,4923200.726,0.265616172,
45:33.0,0.037731148,11,1,0.147252607,104039133,0.46695755,246788,0,3.804420001,161,387,0,1337.135925,4948992.669,60,POINT (-122.09867610562067 44.45869055608831),-122.0986761,44.45869056,571703.8575,4923215.676,0.541198398,
45:33.0,0.037031105,11,1,0.070318064,104039133,0.407376141,246789,0,3,148,387,0,1339.231282,4949007.669,60,POINT (-122.09869425153965 44.45882492584043),-122.0986943,44.45882493,571702.2494,4923230.585,0.961873318,
45:32.7,0.125682596,11,2,0.129732939,104039132.7,0.378675763,246790,0,3.446931903,14,387,0,1342.71232,4949022.71,50,POINT (-122.09981238578825 44.45888353322563),-122.0998124,44.45888353,571613.2259,4923236.116,0.561928997,
45:33.0,0.023181694,11,1,0.035892604,104039133,0.299779948,246790,0,3,170,387,0,1340.061329,4949022.71,60,POINT (-122.09871260512388 44.45895965014086),-122.0987126,44.45895965,571700.6244,4923245.534,0.522754882,
45:33.0,0.027246912,11,1,-0.029886621,104039133,0.336549679,246791,0,3,153,387,0,1340.071961,4949037.751,60,POINT (-122.09873102919991 44.45909436771543),-122.098731,44.45909437,571698.9939,4923260.482,0.919617607,
45:32.7,0.072895213,11,2,-0.012613238,104039132.7,0.363179571,246791,0,3,27,387,0,1344.105804,4949037.751,50,POINT (-122.09982977955109 44.459018322684436),-122.0998298,44.45901832,571611.6774,4923251.072,0.791228851,
45:33.0,0.023671443,11,1,-0.081989703,104039133,0.308441877,246791,0,3,171,387,0,1339.229543,4949052.792,60,POINT (-122.09874949419957 44.459229085092325),-122.0987495,44.45922909,571697.36,4923275.43,1.000905156,
45:32.7,0.079343978,11,2,-0.089357754,104039132.7,0.356804596,246791,0,3,24,387,0,1343.170206,4949052.792,50,POINT (-122.09984738172993 44.45915309776264),-122.0998474,44.4591531,571610.1123,4923266.027,0.45072358,
45:33.0,0.022950201,11,1,-0.075408147,104039133,0.317170991,246792,0,3,191,387,0,1338.096394,4949067.792,60,POINT (-122.09876786183656 44.45936344025544),-122.0987679,44.45936344,571695.7344,4923290.337,1.559772953,
45:32.7,0.166916179,11,2,-0.228656813,104039132.7,0.54582783,246792,0,5.862734583,11,387,0,1340.91585,4949067.792,50,POINT (-122.09986506723705 44.45928749925048),-122.0998651,44.4592875,571608.5411,4923280.941,-0.396406193,
45:33.0,0.021291333,11,1,-0.027065283,104039133,0.278016512,246793,0,3,176,387,0,1337.309589,4949082.833,60,POINT (-122.09878615243039 44.45949816752604),-122.0987862,44.45949817,571694.1144,4923305.286,1.224262124,
45:33.0,0.019319452,11,1,0.014132618,104039133,0.255480928,246794,0,3,175,387,0,1337.231713,4949097.873,60,POINT (-122.0988042532961 44.45963290770824),-122.0988043,44.45963291,571692.5096,4923320.237,0.645287527,
45:33.0,0.020397373,11,1,-0.045261071,104039133,0.293047545,246794,0,3,207,387,0,1336.959709,4949112.914,60,POINT (-122.09882227897648 44.45976765526543),-122.0988223,44.45976766,571690.9107,4923335.189,1.31175981,
45:33.0,0.018179493,11,1,-0.010892882,104039133,0.280577051,246795,0,3,239,387,0,1336.518608,4949127.914,60,POINT (-122.09884016713524 44.45990204289794),-122.0988402,44.45990204,571689.3232,4923350.1,1.017021057,
45:33.0,0.028097601,11,1,-0.050060218,104039133,0.352556314,246796,0,3,183,387,0,1336.017048,4949142.955,60,POINT (-122.09885803180268 44.46003680026048),-122.098858,44.4600368,571687.7371,4923365.053,1.020344195,
45:33.0,0.042148538,11,1,-0.122956583,104039133,0.457883292,246797,0,3.407224658,119,387,0,1334.695986,4949157.996,60,POINT (-122.09887582846898 44.46017156160493),-122.0988758,44.46017156,571686.1564,4923380.006,1.235658946,
45:33.0,0.026815325,11,1,-0.206690302,104039133,0.298586985,246797,0,5.305966329,124,387,0,1332.329478,4949173.037,60,POINT (-122.09889355738072 44.460306329301076),-122.0988936,44.46030633,571684.5811,4923394.96,1.922740124,
45:33.0,0.074008365,11,1,-0.29445637,104039133,0.679391873,246798,0,7.533502645,90,387,0,1328.533217,4949188.037,60,POINT (-122.09891132889756 44.46044072474451),-122.0989113,44.46044072,571683.0029,4923409.873,1.245497764,
45:33.0,0.048520104,11,1,-0.442092874,104039133,0.346439613,246799,0,11.28994501,52,387,0,1322.963662,4949203.077,60,POINT (-122.09892933462753 44.46057547173501),-122.0989293,44.46057547,571681.4057,4923424.825,1.262123789,
45:33.0,0.069582203,11,1,-0.491857636,104039133,0.427244975,246800,0,12.55727136,38,387,0,1315.911614,4949218.118,60,POINT (-122.0989475231213 44.46071020648472),-122.0989475,44.46071021,571679.7939,4923439.775,1.321525914,
45:33.0,0.083197169,11,1,-0.3793323,104039133,0.427594867,246800,0,9.692287914,27,387,0,1309.294683,4949233.159,60,POINT (-122.09896570048065 44.46084494305841),-122.0989657,44.46084494,571678.183,4923454.725,1.753789579,
45:33.0,0.069129512,11,1,-0.313002457,104039133,0.343751513,246801,0,8.004958996,30,387,0,1303.806586,4949248.159,60,POINT (-122.09898374791521 44.460979320072326),-122.0989837,44.46097932,571676.5829,4923469.635,1.197577313,
45:33.1,0.080058368,11,1,-0.275154285,104039133.1,0.291944871,246802,0,7.043037408,24,387,0,1299.279459,4949263.2,60,POINT (-122.09900181642209 44.46111406503742),-122.0990018,44.46111407,571674.9806,4923484.586,0.91617777,
45:33.1,0.085861767,11,1,-0.261661711,104039133.1,0.344132239,246803,0,6.700342971,17,387,0,1295.071854,4949278.241,60,POINT (-122.09901994588725 44.461248803140826),-122.0990199,44.4612488,571673.3736,4923499.537,0.841995112,
